trader,realized_pnl,unrealized_pnl,net_pnl,tokens_traded
4nC8FLM1A8VvYhTCV62Bddq8iatB33br7xkt4mMY8Ve1,0.0,-1178.1707334145513,-1178.1707334145513,1
HqqpUAsJ96ibv9iFNnVz82VGm1bLRpZjXePPiSGAgQ5T,-98.91006010763309,-2097.0005556549395,-2195.9106157625724,6
BCbU6wXG2D96y2qZnenrUgYBV7qeHQ388ks9Y4vvFmDG,511.0223948970406,-197.75914212706732,313.2632527699733,1
GChHoyz6yq34H2So2WqtUMKRqauAXofksRsRjQ2p9mDk,0.0,-483.38340126157254,-483.38340126157254,1
EfTGZYiwW4xTZT3bUq12PtmtVVq7T3j5SGJb6kJ4vhgW,20.63721700000002,-500.0,-479.362783,3
3sRocqsTPF2EUZ9rMoUvVnXkrWeR3DWS8NrLUDoQuL3j,0.0,-766.3759168902648,-766.3759168902648,1
52DTM1DVxhcqht6zsu237vDbxaDjXVsEMUzK2oQrzM6w,288.5108501049216,0.0,288.5108501049216,1
CvRXHqQuiWqPbijYsqQsbcnxViu4zRpLHKYYDZqzxwpz,0.0,-317.1598931556574,-317.1598931556574,1
ET7uQZSvi38HpD2LjfBvQyYdWpBK92wwTbMqNkJcyzP4,0.0,3686.9750243735434,3686.9750243735434,1
HWVxUAnHfQnGn6A1cUmQpEDBVeGm7aWm966u1SnvyWEX,0.0,-193.0055642539196,-193.0055642539196,1
2zgMLQeWqw4eBJXHbosYUxvPWKx7qwG277sXYxabFfzk,312.6308929629216,0.0,312.6308929629216,1
93dm4ouA6cMjvcoHTxXhwRdnBRWWvx8AgE2W5oPX7rYu,0.0,-256.0197726131565,-256.0197726131565,1
DrX2aSqxxX839X6Z7JUU9btfNeSwRxmEisSSN8ce9Ywr,0.0,-487.35158643869505,-487.35158643869505,1
GHit2JosucUuXMwd4bPmBvrUF9pyNyL5KvSFyLHDemwh,-48.92932373794304,23.002961257833704,-25.926362480109333,1
D1QCpv9yS4NnnYG7xGpsmaEUTYcttbfufNaeoUcFPitw,0.0,-10.939520420692332,-10.939520420692332,1
2ZPdDrZSrdbm2hLHiFzeZ5xYUsrRwpJ89ie6S9Bz8mSL,0.0,-301.5413859212468,-301.5413859212468,1
CXRK55rxXd7ebo1iDFtaqBdn8wVog7fc7h1LCqddkFxt,7.618606071466843,-344.81116860253906,-337.1925625310722,1
96AffEaEuAiy9axazarNEL3UcJ3Te9aEGEGstUFwoaS,0.0,-965.9399119048383,-965.9399119048383,1
BJ7xD84ucHioG9zeV2P43yiZfFy9vyfYCqr8t5dJZuzn,-70.14363098046627,-353.385405943133,-423.5290369235993,1
9BDwrd2kJZQioZ3cyPV8nu8Ju68eckN3Zm1sT3R6Ai8x,0.0,-1217.0814051210152,-1217.0814051210152,1
M6zVnqiJBHs2pkjKG8ZPs1umnD6bfd5WKbgQxv2vqcH,0.0,-254.7750570711035,-254.7750570711035,1
9XAb3PSQGJabdesQKKk1bjdYH9dNkjEog5DXD88zD96v,0.0,-1406.5788149332648,-1406.5788149332648,2
8Dssw91YfZPEvwBQwSKwfL22WijEd4cXYDFkpe72dHyq,44.904492073513325,0.0,44.904492073513325,1
CsJDKi6TnVrCNNMDmQq8PwRYN7jdMZ4TKxMSvyNMqqWp,0.0,-297.3397030387732,-297.3397030387732,1
hwxetSA8vxbTJuAd3YkvSp4MD3eAFkfbTsqXYneYZ29,-24.027043634595998,0.0,-24.027043634595998,1
8L6HiETz3hLWgfdPPXysGT4k7cEauWMi5rY1bcmBRV81,0.0,-72.17926109267867,-72.17926109267867,1
3qBVJLMAWXCbW3nhz99T99in82zZeUHkbDeSDJThbN4Z,0.0,-5989.362769245376,-5989.362769245376,1
6m5hJqncWnbdssW3Exdbh5MPAXmfhnJ3z1gnaUJYimXQ,-35.2423882515115,90.313985309531,55.071597058019506,1
Fb4boyNpTSEnVheNp6R3YzuokB3N6dQR8koF62Gkz39d,-67.9647131275824,-372.7455508021122,-440.7102639296946,1
GJAWYE52pkHkbV5ySn2z5ATiatau6DzypmkXpKc58S7d,-82.93964583657987,-130.24592229360388,-213.18556813018375,2
6sFNCi5sWVeERHwHjejAzUms9Ddqi9DiWFiucJWdquJs,0.0,-307.30827197314727,-307.30827197314727,1
9Hjq2xSBfZbPvtByxBzC5Yt8NgBDFaYc6pjSi7do94JM,0.0,-27.621016495932583,-27.621016495932583,1
9aXA6qqqXueA6Eq9WPRgas4wQgjPCEspzutbaS3UZkXT,0.0,60.33401740259427,60.33401740259427,1
FqipUo6NLVJb1W1yEkbjmyHwY6SBski22nmt1D72dBRo,0.0,-148.40559480353215,-148.40559480353215,1
E6Y79bHh6RqyBUn8bmxMLDL6T4DAxELGNj6xtCyicEc8,1.3528610073795706,5.323022000611159,6.67588300799073,1
59exEn5mWMqR1ujnwKTtUxrxoPDPpCAMmyEQ7VAnnAVx,0.0,-237.0440989207995,-237.0440989207995,1
DpeGXrH6vi2AXWWxiikTZVkiXtawjNutGwa9mbcEmpwt,-13.51163173604185,-961.0283147109172,-974.5399464469591,1
981ePCD7JRbCx5AnYBxEHfRYqQrhuoJr7DnKuPXtA3kd,-146.46417706531514,0.0,-146.46417706531514,1
9WNUd49RVd3fihsxDLLJThvjtf4SFz3C9uB5YdGamJAW,0.0,-196.06284933811037,-196.06284933811037,1
J9bzSYimrHJuF91hx6o4k3AXxf5rktG6Kxswjp4Mooi4,-206.23313753593928,0.0,-206.23313753593928,1
BuRS3KHLEZq2JngXtmb7Q38nuFttt9LdNR44xPE73J74,0.0,-51.84799434505791,-51.84799434505791,1
GjsC9gQ4cA7BdJqNHk1C92BTS8z1ZmFZHn7PVAQLWB2C,-60.557546,-353.06016374768836,-413.61770974768837,3
GFRjGNXY8JrGSPC46inqrH4XPdUFMDLkE1oNm1nXiPsJ,0.0,5893.152947413789,5893.152947413789,2
CkbgiLuSv2E6Uwb4XKYQPzTW8gRQsBJmP28PAVdr78VK,0.0,-267.99189901010607,-267.99189901010607,1
Fq886SG2oZXVtWQMW73gean4jhQKCDetgjwRvNGtR5A1,0.0,-533.9459862160907,-533.9459862160907,1
EXB5mz4KiXD8TaTRTkd1TrsoYQTkfXbEZynqSgDJ9f7d,0.0,1002.2091726577253,1002.2091726577253,1
2xt5tfQ1xvayoYTJ1EbeH1m7VaarqnZQMKS857YVkuzi,0.0,-36.68255160714863,-36.68255160714863,1
FDmxLyb8vXGVBdhx1ZW1pwFza9m8ES5sXJAbHaCBr1L2,3.864399666983445,-199.31962625364162,-195.45522658665817,1
DcSjCYaFL4DpcgqGXbNarwPYAQMKbYCoxD6Rsq5Prfm9,0.0,1463.943438453451,1463.943438453451,1
6n8bjwfkezcUsy384dLkXLRwDAXRV25ZusobvLQLQ65N,0.0,-249.11874016446433,-249.11874016446433,1
EvzytjDHZwd4F8rCQVsw5WtPrw4v8iLaziQUDRBMEGX1,-7.103105174531095,-240.24353784187198,-247.34664301640308,2
CipgkUPU6XzFhzM7u7zHmrYbpi6NMpxM6F4ojvC5LxzC,-57.295581981640936,-27.532397323366688,-84.82797930500763,1
BuWCBYG4p7sYSE2cq9iJQR5jZf9wEtudrTf9MAfYcMT7,0.0,-283.5133976503685,-283.5133976503685,1
FDaVSmE5sStcGQTR6MQ3i46uei7epXYhtx9nVoqKyKTc,0.0,-483.7977179981847,-483.7977179981847,1
8NhgXvp9xza8szc6eagiofJmGkpFgLb3XCjzaqzvWfhr,140.85612093344562,-36.49708007859026,104.35904085485537,1
GA1pXmveauCex7kSbNupydCZ9Ffkh4rksyTs7SaEZW4T,-53.54548636468036,-302.41110394403654,-355.9565903087169,1
ccMvmsY1m8FxNnNEifPonsthvSkfXo9YK4xKgqqUzJk,0.0,-132.08087317278006,-132.08087317278006,1
6cTfW1WZb7W4aXG98Yt6S4VM2sGEbq3mpWa4bsDsM5sT,0.0,-375.6860701566918,-375.6860701566918,2
2D8Q135G8FBpHsjuRuQs8Y79shk8zHKXgyRbez7wavYa,0.0,-1.9824135911290648,-1.9824135911290648,1
9SesJbbK5zTFEBweA8xTDK8oQVnGT1NLuNUVSUtwr2zM,9.086623767412817,-297.89221004248947,-288.8055862750766,3
EdKt7d1rnfcGnsBMpZCFQ9DcRVrZYHYeP8fxtb5qMBVG,0.0,-710.0466883165635,-710.0466883165635,1
8CvJTnvaGrH8jV9YaWkM9qnM7U5bai74oYwpQnhe2ibe,0.0,-415.8372086287924,-415.8372086287924,1
F9djwJGeqr11dUsKuDU3uocqJChJcLN4bCkNHD3EHBwt,0.0,-294.7758486231322,-294.7758486231322,1
8rrR5U8iMVUkEANXuxMBHv1QNicGipRwtN9PaHzQhqic,0.0,-152.32185696020616,-152.32185696020616,2
C8kAWwPWBccRxVU3ZqadWZVH4uU1sbjm5RR8jfJqAwTe,0.0,-590.9575614294836,-590.9575614294836,2
2q6abZXz6mLiZJ2afBha4wkPwvfaEy6GzYeNXGqB8Yw4,0.0,-462.130397,-462.130397,1
3DbydxbsJgvTb3BnUy5XBvC1F6FabbgKhSRQYRWcfEDg,0.0,-418.6662668456737,-418.6662668456737,1
9AcwNgx7AykK8r6ZXDXWCRMikAAvgSx527ebnfZMRLBZ,0.0,-88.82578504426345,-88.82578504426345,1
mGoPQYdTifV7GptzhKLknVZUgozFnnd1UArMyaJLyA8,0.0,-695.5355607263408,-695.5355607263408,1
BW2SnfiX8Yn8avm1NU1wSbSLm9EwzdSVzZZF8edwhgxK,-15.279803896691163,-147.00290774235467,-162.28271163904583,2
BizUPMkpYc37vte2quEj3GbhwD5BQRvAcgij7UfkJ7ug,137.0697116515699,-486.7397579576084,-349.6700463060385,1
GJd8pvRWAuWs95zqDe6RNUQa1C977Y296EQ5Ywz7U9XS,0.0,-137.0042292994579,-137.0042292994579,1
HvSGhFU8jDf3BgkDWMcVF5NjUxZYvxBkPDGsdZXjB8PR,0.0,-196.773760262172,-196.773760262172,1
FqCf3ABmqoCXJFocVmQfAG8a5ioKxS6eGme8jCLL4y4x,-74.37486400000012,-1881.3323567008224,-1955.7072207008225,6
HJfrrYJNDf3FQjkMBkviNDfvufDZJYUTx8dQ4F2WAH3H,0.0,833.1216130895648,833.1216130895648,2
GjXnCznXRTxu8PvcJmWqct8JdoH2uvmvQgiRq3YDDd7E,0.0,0.24686140858327718,0.24686140858327718,1
3VMtMa8EftUK1ygqxLtpZsZVSxr7En1z2kwi5EAKPa88,0.0,-216.97156100086426,-216.97156100086426,1
F56Cj1nbESXKeHarK6B6UwHhJEmRRUzKPpWimvpDsDNp,0.0,-1975.6326726005282,-1975.6326726005282,1
CBsWs21fboZiZjYe4bbWzmNDzBFxQna4LUZWDPA8Phkt,35.60382446252186,-577.3537625156589,-541.749938053137,1
48vgxnPgfam6TJnD4qZwypE3funLgP6p6P5aDyMvTey7,0.0,-0.006332793281229099,-0.006332793281229099,1
GGcnjgbVoEezwHsQgQ7rRrLqnLkgrCCeqYkM6HbNA5oX,-715.4857911477079,-2187.2684607473993,-2902.7542518951072,4
HSdENmpwkXKV9JLPJnMSCFyQ1b8yW2yJjrWuBdZDa22R,0.0,247.23840167037324,247.23840167037324,2
7zW6fPgkctR9Dd5dP1BAf7CnYVB7zureknzVLocWas7o,0.0,-31.123208947808187,-31.123208947808187,1
5PiNsRPHQiG3241HmaJXBCY5oJ4icfbxhsKCP9mQN3Fn,-585.3199045072636,-0.025224090265381163,-585.345128597529,1
9bX3teJuTYYYfNH84zpwhB6heYY5su1XYP77UUhNV5wE,0.0,-75.61381322888263,-75.61381322888263,1
Bk5PTpkF5obLy7G1BeWph7n5QwETMhe6A1RTVDzLDPeN,1.8548838028469241,-18.627167193791607,-16.772283390944683,1
9797eC9WA2PBKpFdB5bYDqLF5HfBGjpn7D4hNeSM6k9P,0.0,-138.56795415385415,-138.56795415385415,1
FCbVjiW5WTUwMcQPRUTwePwWKdw3Sby71ABk5fE5vtw3,0.0,-227.28981041924948,-227.28981041924948,1
9EJkyzYV3A3TS5eeQHPUWc8CVMpaGMdEpaHifqS1tJ84,-38.61002348630075,0.0,-38.61002348630075,1
J8WeDmXdkucz2rGPA5BnyTbL1a5pkRfKK2oFBKQB5u2V,0.0,-981.450892553081,-981.450892553081,1
4CRMx1YTvEzDSFipgZJPdJGBjeWbQhcw3wqKGP2D2EyE,-119.9623217935229,-1027.4200540947777,-1147.3823758883007,1
AfiUaH83mD7m9jz6jRmQ2vdNQCP7wjZCJZWc5oTQ3eae,-21.47855295210947,-6.836125942322343,-28.314678894431815,1
5xob6uabgfJApxSMpWUFHiUeNcpP132gKZzkUU8YxW4p,0.0,-280.422817647606,-280.422817647606,1
BdZzS9DAK187MifS8mmSA9Td47FmVy3aekGkrcyUdkaZ,0.0,-182.26319415900667,-182.26319415900667,1
371faWdee7cuPfPhPuYKz7znc28psrgsv7WREqhTvvJU,0.0,59.336525780864775,59.336525780864775,1
aRYGy8n2WcieV3yfhus8d6aZJtw7anXQaW1GxKhcA55,0.0,138.43362856540466,138.43362856540466,1
8ocTTXzRixgbtJoqV46LJDouiVTxiusgJM5qLM7wg1tj,0.0,142.69995102751875,142.69995102751875,1
BCWp6yooBTTM95o65ivyRmoRQZBNBRT5YecRhfYcism5,0.0,-223.1153358309839,-223.1153358309839,1
DbKzSrq6PCzqiDL3kDSqcGHvc9AC2w8TXhbLaAW87uLo,-8.014208601655014,-10.287868478537312,-18.302077080192326,1
Gvz91mdDxCbMjXR9VQVuaumxrAQR8PW6x1FAcS8ixqea,0.0,-896.7107989898768,-896.7107989898768,1
6PKT57K8TaqbpFqAVfPqxmsqbREhqUB3xoJme1m2gGGg,0.0,-576.4791544980641,-576.4791544980641,2
3Z4H4H9bCcLyt1MmK44J5KZWkJ7taiU821QDTVZYaCpz,39.424236559935025,0.0,39.424236559935025,1
5VKvDZak1bwcTiJSiYaTbFEstrG7nirZfgMFpfPQ467,25.81118841191644,-93.92073219772203,-68.10954378580558,1
2atRDnWXRXiz7wkWdx5LkPQhLqws1xcbKyVEY9e8123S,0.0,-203.9006008805061,-203.9006008805061,1
8LGHpd89ExPQMGCCZdgPveDPmQooSAK6Ch2VageDBkEG,0.0,-61.52052322195544,-61.52052322195544,1
bf6Qa4qpPAgZuH5U9BYeH3RngCVRTT1XNm8J96w4WKD,0.0,-172.1588517967894,-172.1588517967894,1
CxhvfZr3Ja47sDQaLfKnYC7JBSQsHUQHixA9bdmxeCY1,-115.6867759542686,-274.7090773352823,-390.3958532895509,1
GThE56EruWBV2oJSNsorr71f4NxGidH2UagJyLEUe4SS,-9.012751982531995,-1082.9424400004618,-1091.9551919829937,2
AbQ9JM7ifBTMUM3G1pnxQ3RC8N45exBcUkSbjB5irW8d,1.1327686807312318,-103.98140556403133,-102.8486368833001,1
BtKwy4fJHzhKJwr3TPFd5KtHdiDezPnTpCA9mZ4cd7cn,0.0,-393.0578453937476,-393.0578453937476,3
2Xz3gbMYwcAd87CvsQK9FiPd6Sj14w65EY6W2FDB78Ni,0.0,-210.6514340753601,-210.6514340753601,1
81jtqBxkDLdPrfnfGpxMvqEt4PFbcrRSYjb5DAH3jr5x,0.0,-592.8086658008696,-592.8086658008696,1
FtckpUPLVCfSgAzUigCvT9oeerofbH4bYXxqPEQ7CAXm,-5.456743893741454,0.0,-5.456743893741454,1
CGxbiA5tTaJ6BWfhVT6hsLSD5cf6J4ax762AnJvkvX12,-0.4003666889716868,-34.658410457977446,-35.05877714694913,1
3m3Msk6wSVoc3k4TiTmCU6bNVv9j6opztUa9rbeBeTQ3,0.0,-1289.5319600214516,-1289.5319600214516,4
BdRT9mtaCGNyRYVQRgWffe3PeCG3LpJUnZYgxv1PhGEh,0.0,-223.7532477237169,-223.7532477237169,1
yV3ePVLMWuajppzLEm8WxUp1arFNEFgnfEGzwpaLD57,266.7522282228201,0.0,266.7522282228201,1
43QR8y6v5BcFBy1A3ox6c8cj9HMFUtoLfZVC2UDzCFDZ,552.6966698277803,-789.5948511531042,-236.8981813253239,1
GfocQ4pJgTHrWdZeiEmbqsJqHfpsfVQKs8sfBEYTEqsA,-127.71514249927155,527.3479633585501,399.6328208592786,3
FfVM3N6mFGyTAXc8h9WrJ8qhs22WgoBNFux4ZfsiaC3f,0.0,-197.29199842280772,-197.29199842280772,1
2Krp26WerKb5adwMYXMkUyeQ7ohTaZ3MXVpG6Pxo1kca,0.0,-318.51587341833647,-318.51587341833647,1
FT3hrBeS8oEXDxaNZYBB1oi7ghsqBMmq9ivvLpHGA1DD,0.0,-11.781066429377224,-11.781066429377224,1
D4Vfwo8DPEAd2AXvWDrgXnYpgchJUaTWwAQ9AckEiYob,0.0,-238.2551686467881,-238.2551686467881,1
ASt7BztCV4h5F2rtVWkugofCZrw3sR1vYxzRJ4E1FFBH,0.0,-62.47020177170643,-62.47020177170643,1
HqMGMgETQYZbfQhHFbnY8oj78Va1xcLBervBN6ZGDvam,23.76483842431145,-158.69254159574672,-134.92770317143527,1
GRXHdU7GxZLJSaoZxTMu4fkVQJVZhfvYBdFwJzbRoDjQ,-42.07940169022342,-105.74018869551848,-147.8195903857419,1
CT7LjiQWHgXHjhuJXmFPybtTAZGNG9p5zR3YfvkZ3rbF,0.0,-67.61828759240083,-67.61828759240083,1
67riyCTKYMYqRsj7JkG143QcoFHBt1U6A2PiC9aYxJVS,0.0,-54.83247788868758,-54.83247788868758,1
9NP62p9R3PhK88sJfPffNqR5ofNx4AgJP1oUWW4YHwDb,0.0,-247.46173190421115,-247.46173190421115,1
BCuxko1sK7o6A4JSdBB4VGqJcc15MRHt5FesqK4K4QBL,0.0,182.68817289318196,182.68817289318196,2
DGXm7Zssf7H8TpQYabzhT1C2aLdyKSeGQKb1UVjxmCUz,98.20672441715135,0.0,98.20672441715135,1
8PadqGrKgbz8p3PaCo6UFDDMBGJmwESjZrBDGCxSox4,76.31248146248741,-205.79496288322474,-129.48248142073732,1
Gc1tPfe5fzLTzVbQE5B2yb6cQy6CBFkLufzAKvtAxcNR,-4.460868854576722,-30.605399553051974,-35.0662684076287,1
4vdhrkdDXQ9Rk72iZ9m9iXghaomz77fxPUNJxhyCkEHz,-144.9961993000695,0.0,-144.9961993000695,1
85ozrEF8yCU9syNYwgV2pCK746oU7AcJp6evh31aPo98,0.0,-139.6426048391518,-139.6426048391518,1
4dnGXcuKtZhrjHLTYyes3DzZ81dXs39ygQvmqQou91uj,0.0,-209.76828220207565,-209.76828220207565,1
7Ca2ZSEBX6jffjBFedVAKsgGfoRGXhGQnxxRtP3xhAxn,0.0,-583.7192540871283,-583.7192540871283,2
DvBwDt44jZUDPs4i1S6inJyhvHUgFBmzqsoWkU8tve7X,0.0,-194.08135648311455,-194.08135648311455,1
G99ZPygJt2SpXhG1LFusXJWuNbU4iDW2t1VxBuxu9MNM,0.0,-136.54993257188139,-136.54993257188139,1
HfSeva5aqk9m69CHSNMDNUvnMXAPoLGuuUzk8Wc6QsDQ,0.0,2.6420069799257817,2.6420069799257817,1
4FpUA98AWGaaD5LxXd68JjqYpuFY4FNi3uFDXooDEnwW,-225.65117413286248,-187.17364992188845,-412.82482405475093,1
ER6QrDYK6Zbjk9b8kPWXz5E2UdnXaPT2D24J7XWwQg3v,-98.55821181280999,0.0,-98.55821181280999,1
BAUA62zjZgUX299nmKDvY8d7peXW8wvtyt2ccv2QwjwJ,0.0,-470.7081731354701,-470.7081731354701,1
3mDvui4Q6mi8T2tPrUn8XxrT2z5QJTj17gQcFCAMTG2s,0.0,-202.65570074593455,-202.65570074593455,1
Bumo3w1312CtK7xuzTmcXEGs4Xm6NrWbNkqtMnk9Hy7d,0.0,-211.38144699895665,-211.38144699895665,1
283pybSMhQYnYwaJiyNV8PiizmkkAp2AS57Lu3Ki9Qf2,0.0,-930.6919934446684,-930.6919934446684,1
CDwob1aRcgsjq6WnnpMHHbaszauAuhFBQ5iHpZcoq7aB,54.097003802823224,-576.0362784046101,-521.9392746017869,1
8AZDpFXUK8MszBLgqTjwMy7L7Hddhm9acWNbRgXianYE,0.0,-72.64819520270436,-72.64819520270436,1
6qxhvKRDdr6aDZGqm5ssoKnwNyvAM1SEvR6uojLZ1z8e,0.0,-423.4788068502496,-423.4788068502496,2
7MnqKXhFAF3yhT6xF6aVykmk317CeBJs2UpBqrkXyi9i,389.0441487989773,0.0,389.0441487989773,1
ewcJKYzqkVCH3MjkscBy8nrECKVVHufe3GqRvKyBUaE,-66.8942854298545,-827.7266739592078,-894.6209593890624,3
Eobfe1yp2xdHGxbBQi5wUuzydDGbLvh9mF32nqUJoBx3,0.0,-163.1616741118658,-163.1616741118658,1
DVXZbgMR7DgTVXdh6HKZgkuNa1dtYme5rMSDARGDs9uR,0.0,-280.5287901317963,-280.5287901317963,1
BtWZ9sgcTVYeouEd7iPJ6VwCtEUPYnKjrTvs6wRCc7en,0.0,-409.0317673652903,-409.0317673652903,1
FYvKDRGNLfgcij8zDuwRaHzKsgjU3viy2t8DAkS7k2xD,0.0,298.2682633206223,298.2682633206223,1
Ang2n7akM6Eam7PVspxXayoX4cVb2VwYXUiudm4oK1wf,0.0,-468.3936066274541,-468.3936066274541,1
D2vSa6rJrEtshUzqbXUy115pRa9MnFCgyUQR4dXP4q7L,-37.20783795849681,-282.7328550714781,-319.9406930299749,1
AZvyFC4FSW2LhwLMqEbSVWNExe4GcLRuytnNmcBgfSJu,0.0,-222.90777645183832,-222.90777645183832,1
E6ZiFmwYRXvc4eEqnX2aAUQU5veWjkkaax4CrryLqgAa,0.0,-275.89834000911236,-275.89834000911236,1
5cnCLrGbNQzSG1RDqqxHWke7WHMt6fAX7yEVa9FDs686,186.57159731814815,-757.775985503151,-571.2043881850028,1
6xb8eK8RAxA21tc5kzW5PbsuQdsZdgMhdnJz6zhhogL2,0.0,-20.690453354911742,-20.690453354911742,1
96YJRKMCrRp4agMQGAX8waTjqKe1Lp8sDx6FWmuhauuU,158.06140488755494,-192.7928240986685,-34.73141921111355,1
AfYtFMSKB6ap726QfxgYN7prG5mEUwgGk9B5HhZqrzin,-16.91985975794458,-139.92096632057536,-156.84082607851994,1
ACHCmd3pHfkYPzkHsxi5zvxg9ZQA3YZ5tFB8L27Ne5ZV,-32.384226036466316,-60.08210928096196,-92.46633531742827,1
3GcLoSEhtWxvaxmUy16eWFMwvorxTms9BACZ5BWMWqn9,0.0,-185.2507440182955,-185.2507440182955,1
FaGxc8NXSXBrT6idTxjw3o8et4MmFjxRMQvVF7ChsgZV,-0.2140017088665651,-0.8880902289668207,-1.1020919378333858,1
3P1PwneDrKfyUVQstaqAQDBWnK2Mcqi1xZ9nteMhDbSB,0.03968120008166309,0.0,0.03968120008166309,1
8v3k8YoEUhtcY2kHFWh35TTn2spkvWzEoyAC4zhroUDa,0.0,-514.0153187704956,-514.0153187704956,2
5RtcbZF92R86iCjpsL3b2E1WgKZcsxp7YQjpPT1J2E6M,137.59555941441562,-500.5250602731676,-362.92950085875196,2
GtuSDMuZJpFiKsuQ4sf7pG3RzhGDYD7WU8B21yyJNV7g,0.0,-44.65427831508029,-44.65427831508029,1
12vZFoiY1JzSo2i2TLoLjT4AQN7tiDgYbTkDiSQhnS1z,0.0,-736.4971486760826,-736.4971486760826,1
4Z5NbwW1kjNsPeCoSSpm25WbZRVJZs2kf6Yc6qexUa58,0.0,-205.531046437167,-205.531046437167,1
9qZdL6DRoFWUrDvozzGgNPnTF2hAiWRycTqs7vYteKXR,-650.7176486014725,0.0,-650.7176486014725,1
4m9FdsMCbXXgzD4Y4G4c96bAJiGbVDYgSUDL6KRgT5nM,-31.2758562294149,0.0,-31.2758562294149,1
A8WisXjTGkMaZ6dHW32A88UnJFGcC4QgDqNxbbv962YF,0.0,-100.10416130988864,-100.10416130988864,1
APqc3tsMQ67VmyFSiVvpGE4pTpRKt9AfYZfNb1574hEa,0.0,-127.90998500000002,-127.90998500000002,1
GBpdnFw9hfjwS5f1TFfb6tcYkwUbTZ7WjZegyTqq5iA6,0.0,-62.03212820137444,-62.03212820137444,1
2DAJiJ2eXHhrGCLS5BAMT3ujVX1RcYoSw3GAfMt7ivmu,0.0,-162.34077180746414,-162.34077180746414,1
FokcnmfLSYm3FZKN7h68NxJmJpdP2zcZ2pjhSipYeZtP,0.0,-163.74207240767575,-163.74207240767575,1
Czru67hSwnuYVP2PQm9gjNkKCQHEmiExK47H7L7bNYKE,2.228236278493668,0.0,2.228236278493668,1
AJRUJ22UHthwyjJME6XaavYxdPnaTrMPdosr7NT2jucE,0.0,-224.6044217569709,-224.6044217569709,1
DcvBRHU7B5fRZQsGEmTcNRzBqfzvWqcXZR43zz8LobYW,0.0,-51.76386790966171,-51.76386790966171,1
GYE8gZhVf9hjLizwpr8LH7GenTP6oFoJ9YiQF7C8LUGw,-54.98724099999998,0.0,-54.98724099999998,1
F8dBULDrmdgYJ1phKeFS62TBbhLAwP57us3gPZiiZ9Tw,293.497789,0.0,293.497789,1
BeYH4xcSFUAMAgn9qd4QLZUTxuBzbXNxQyqhhAbvwtn1,0.0,-148.23134900000002,-148.23134900000002,1
Hw8WC1QhFiTn1XH83svYGuceVK3NDRq3G1k951JYY4Bf,-681.7882410766697,0.0,-681.7882410766697,1
3YQa1HAstu4MgdG6t4ZA6qBxgcJNBbjCLRboFP2koHrJ,-3444.13121099593,-1710.7967781875702,-5154.9279891835,5
877N9MGbNTRcmXuwhizfNkAkidreGwMLwFg73Q8BuMAj,0.0,-140.9123882321058,-140.9123882321058,1
5onZyxDpoy9qYePvD8HWFMfzHeE7R2o8ubtgkaj4bvtQ,0.0,-135.81325109258938,-135.81325109258938,1
CYtzZDjGbNbWYRTNAsGu8iVzAAKSTiyJ2PLbrE3rdFK3,0.0,-244.5858328699248,-244.5858328699248,1
HnmihXKYTse9U8UDopZ3Vv8JTeHgoqKvQm1zqirsbMtm,0.0,386.01507530292656,386.01507530292656,1
HWg7RVEXhpSnGBHbmN17fgAHmTqzbgrWS1cjhycAVjxN,0.0,-45.487139491299416,-45.487139491299416,1
9xftcnRw8RypiHPpwQ4F25vYKqShEWkF2MY5ALWJTCJJ,0.0,-239.77048466772501,-239.77048466772501,1
FcNoNaQF2hjRBq6DXHMVoKLLjZu6CTynbLSYgm3Ekz13,0.0,-360.8345687423972,-360.8345687423972,1
DRYaGey6QSejSPpyEkP77MdsfwBMhq9xHLGgNjZVis5V,0.0,-416.17841762991253,-416.17841762991253,2
HiTKf6qGuRDCu9B8MVH3DEeFYXEEdsnrSbNYW29PJVCv,0.0,-218.07522962969034,-218.07522962969034,1
5vwgzbZJFQVQdkwHKLCxs3Eh69DfJW1qtHjqc7L7uk58,10.498832966057762,2815.796272879518,2826.2951058455756,1
B8AJLqsbiEcULbj6J2DYWkZLsfD5thLfg5nSa7WFKSNp,-3.9537641441715703,-2.7258776812044108,-6.679641825375981,1
GjLusGo2z3mnXPmebhhNt9ocMDJgfdxrDFctVF8Ev3Kg,17.511000577038203,36.1745557646035,53.6855563416417,1
6XUg2DBim8jhy1oFEFgKDFTuQHGZyTe9GUb8svmqYJKW,0.0,-289.95615411361774,-289.95615411361774,1
3jsYii9sBtXzLShBw6GiDHdnse4tLWf5bEKYcQGro9Jw,0.0,-264.70619969320524,-264.70619969320524,1
6bGc9kzWY46GD4o4r2CgJK7XkcbJegDohqzMRJTCtjVY,-125.5151645253231,-232.428762692533,-357.9439272178561,1
BJPoW5e7ShT62vvoprAgSsdsYzwrkoVhPermBsmTWf29,0.0,-21.965824463634192,-21.965824463634192,1
4qVKiTQZ5iSQHmBxWtsxw6AkzgdEZ4hqkEnjJfmB4uD4,-239.67512148336118,-330.69975441645727,-570.3748758998184,1
G6TtZH2mR64LhH7ck4uKNvGwrvEyZVVgBLXtoV1KjVJi,0.0,1177.187919898986,1177.187919898986,1
Cw7G9mdEXeuN9z5bMdi699vf4HVGd3F9ELWqAcrnHHN6,17.013072226646955,-218.44435405139387,-201.43128182474692,1
